Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image1833,0,12.3819732666016,802.082905027896,28.3210682183405,0.079886134603365,2.64743669772163,7.1641108229063,165.496965825615,0.24730851817536,0.061161503162092,0.607566276307738,3.58767167039284,0.942882975011615,7.45834073119875E-155
Image1834,0,6.60183715820313,491.593039814161,22.1718975239865,0.123944284250269,3.65038317110178,13.4859141230607,250.61895810956,0.313108449543855,0.098036901175757,0.620381505220976,4.44092373791622,0.925141044611114,7.45834073119875E-155
Image1835,0,15.4097747802734,924.186770563178,30.4004403021268,0.074393530326106,2.34771738012897,5.68491495901116,139.4706725756,0.23816878216106,0.056724368796083,0.599708762688752,3.29157977059437,0.950341815719658,7.45834073119875E-155
Image1836,0,11.0039215087891,739.708507461302,27.1975827503347,0.084923433643329,2.82014625105545,8.10938993574597,174.544183989385,0.255830928791915,0.065449464126534,0.601948836686951,3.787527642636,0.941835650436309,7.45834073119875E-155
Image1837,0,8.20782470703125,714.489571935876,26.7299377465769,0.206000201553123,3.71383796348915,14.3077886162446,116.100280112045,0.412835910865151,0.170433489299859,0.604579984516675,4.1671335200747,0.977725269875121,7.45834073119875E-155
Image1838,0,13.1281890869141,1060.02603509308,32.5580410205079,0.096396454845421,2.91816582592398,8.82536052459605,125.174436210057,0.274750992091972,0.075488107655523,0.494870551450203,5.09873296677026,0.974577636901514,7.45834073119875E-155
Image1839,0,16.2679138183594,1277.02664857228,35.7355096307899,0.112591022398469,2.63121965822443,7.26770708610643,118.338897840799,0.298435075033753,0.089063494010402,0.512214119440658,4.81753142120529,0.977600487941296,7.45834073119875E-155
Image1840,1,3.59765625,463.803948785178,21.5361080231591,0.002297852735856,6.56505959501309,45.8493146302505,61.6532212885154,0.039949123778167,0.001595932490643,0.266362537878828,5.38767507002801,0.968998416918514,7.45834073119875E-155
Image1841,0,13.5601348876953,1098.6846661794,33.1464125687743,0.104220204814282,2.88048161571443,8.63428876302549,128.551981351981,0.286395967405606,0.082022650146193,0.501293277041849,5.06278166278166,0.974435103526379,7.45834073119875E-155
Image1842,0,17.2516937255859,1342.55674010226,36.6409162017308,0.109031205105057,2.5450133432698,6.79187593561639,108.722087604846,0.293335840701639,0.086045915440137,0.521117546338762,4.44026095060578,0.979534440112663,7.45834073119875E-155
Image1843,1,18.4058990478516,2163.86871564725,46.5174022882539,0.003212907777609,3.12549935405965,10.3693358294547,115.051666666667,0.047497173405177,0.002255981481481,0.359059742203967,5.43322222222222,0.977284021908605,7.45834073119875E-155
Image1844,1,4.30891418457031,585.94249799211,24.2062491516573,0.025485063104932,6.08459136717332,38.5126227442589,163.87343358396,0.136913005951492,0.018745171198673,0.353659298871907,7.25438596491228,0.975751112884969,7.45834073119875E-155
Image1845,1,0.823257446289063,84.2964037055047,9.181307298283,0.016664297607183,11.4363973216433,132.651784446608,22.3458498023715,0.108299673982769,0.011728819384774,0.436295730596461,2.97826086956522,0.942633927446784,7.45834073119875E-155
Image1846,0,11.2333374023438,443.865234187714,21.0681094118033,0.111384876917279,2.34209611993811,6.30577619545723,51.6060556907272,0.295891298760303,0.087551660682059,0.615703269000159,2.44087591240876,0.965848861860655,7.45834073119875E-155
Image1847,1,8.02101135253906,625.725288285493,25.0145015598051,0.004428292440149,3.89761569058021,17.8781412411561,68.003804692454,0.055710543890005,0.00310366470052,0.371033263493681,4.49556119213697,0.962174075452869,7.45834073119875E-155
Image1848,1,7.46295166015625,593.205907082607,24.3558187520479,0.006174961603758,3.86215451987906,16.1240140640623,66.2658599827139,0.065832527959307,0.004333921737513,0.387832943286538,3.69818496110631,0.961698013579913,7.45834073119875E-155
Image1849,0,8.85029602050781,361.429727001999,19.0113052419343,0.135994616909486,2.58455206676717,7.33334835177243,62.2447131782946,0.329523898069737,0.108585999399075,0.622578503105024,2.63937984496124,0.957532202997477,7.45834073119875E-155
Image1850,0,11.6284027099609,463.152691336491,21.5209825829698,0.114543464947843,2.31236764800867,6.09932666934103,55.6086134453781,0.300432035560686,0.090259407991138,0.610400383738846,2.52426470588235,0.964661953998234,7.45834073119875E-155
Image1851,0,5.16304016113281,300.015625927211,17.3209591514792,0.187365079188657,3.87278805032777,15.8252590082307,38.3715800636267,0.392016647872541,0.153677052209224,0.651377636110288,2.37539766702015,0.983187430181419,7.45834073119875E-155
Image1852,0,12.9664764404297,1247.47072214343,35.319551556375,0.171930846212311,3.20670824387098,10.7070219629377,149.28601986249,0.37430598515775,0.140104970524914,0.605544354691675,4.14392666157372,0.978945452445466,7.45834073119875E-155
Image1853,0,15.5185241699219,1252.93367751964,35.3968032104544,0.126609716599832,2.70942962303008,7.64747744514812,224.725663716814,0.317543755780103,0.100834036834934,0.539967487215164,5.6969696969697,0.958830438306697,7.45834073119875E-155
Image1854,0,8.22276306152344,730.74518594677,27.0322989393572,0.133123344905731,3.76529324596623,14.6042360202599,282.141117560032,0.326196001721922,0.106403831539368,0.541791288277389,6.49550472288608,0.94634452918493,7.45834073119875E-155
Image1855,1,2.14395141601562,362.282362423076,19.033716463767,0.001713740877808,9.43063590616509,92.3319503588917,265.353571428571,0.03448273418562,0.001189058956916,0.187757950289776,10.2059523809524,0.924546622838793,7.45834073119875E-155
Image1856,0,20.0834045410156,1556.70622071455,39.4551165340384,0.094805209706788,2.39071525349717,5.99654940261639,215.981126545923,0.272111848210909,0.074044857936757,0.52304929714245,5.53168044077135,0.960301628122151,7.45834073119875E-155
Image1857,0,13.5285797119141,1123.32705433111,33.516071582617,0.141330704053698,2.9294308239681,8.92767277098519,251.134147222423,0.33685248105934,0.113469593995833,0.545870483697947,6.1662934335043,0.954574740065356,7.45834073119875E-155
Image1858,0,5.98196411132813,554.124175740734,23.5398423049249,0.164218337873132,4.43451588247223,20.264786443244,318.02330264672,0.36516039756901,0.133342115952757,0.564624418547334,6.83084004602992,0.940713969388075,7.45834073119875E-155
Image1859,1,5.08967590332031,658.328693266829,25.6579167756626,0.002375048251842,5.46843584580043,30.8244838059023,153.41725214676,0.040645795618875,0.001652080701491,0.333285499989846,5.97150663544106,0.946359198452009,7.45834073119875E-155
Image1860,1,21.8315277099609,1606.68121096768,40.0834281339269,0.019404903056576,2.55975206588055,7.20174825370503,159.938320209974,0.118988786403188,0.014158331289704,0.419290018963601,5.0424321959755,0.96070900400312,7.45834073119875E-155
Image1861,1,7.2593994140625,1001.56962456354,31.6475848140666,0.011745018261056,4.73227903911201,22.9674599170994,176.94415954416,0.091814614623237,0.008429923458413,0.431130981416618,4.89116809116809,0.964354333241309,7.45834073119875E-155
Image1862,1,4.23101806640625,612.881298374294,24.7564395334687,0.0129223385121,6.3084893137919,41.353031760635,225.164244186046,0.096408033151488,0.009294508856138,0.395054307441863,5.29699612403101,0.960076320944702,7.45834073119875E-155
Image1863,1,1.87156677246094,287.649591167356,16.960235587024,0.0241011263028,9.65863273033435,97.7984678789916,547.196120689655,0.132879968611766,0.017657086058264,0.369913901048945,8.70474137931035,0.926408088759485,7.45834073119875E-155
Image1864,1,14.0940246582031,1024.00204669608,32.0000319796102,0.072685406333322,2.79899002160896,8.47310566218466,195.699342453329,0.236481661271447,0.055923576117704,0.509375082499145,4.508653918827,0.950337158965572,7.45834073119875E-155
Image1865,1,7.63905334472656,941.180858550775,30.6786710688513,0.010549756008652,4.35735047008129,19.3394882853613,358.952909270217,0.086880214947681,0.007548171749355,0.381949628895702,5.98298816568047,0.907137095023791,7.45834073119875E-155
Image1866,1,6.48147583007813,870.295776250529,29.5007758584504,0.007470238472625,4.93960710926692,25.0810886697557,161.968288854003,0.072876284094898,0.00531095278348,0.38476523175654,4.9032967032967,0.960908752411695,7.45834073119875E-155
Image1867,1,25.1265411376953,1744.98224313083,41.7729846088454,0.067909036314957,2.32976833880649,6.21106384509719,207.216852191067,0.228352254393782,0.052144752086722,0.497372966538436,5.08008078530835,0.960758699026441,7.45834073119875E-155
Image1868,1,7.33500671386719,726.163364971576,26.9474185214758,0.025130653430281,4.04996391690706,17.0808180340326,201.75839066083,0.134467035845671,0.018081383729121,0.529541828355421,3.51698978528247,0.93204407619594,7.45834073119875E-155
Image1869,0,3.76800537109375,115.37905613793,10.7414643386239,0.114184310134107,3.38630690564971,12.0517359511934,18.6059122575786,0.300086143812131,0.090051693708035,0.606390644025204,2.02673696102429,0.972002236988141,7.45834073119875E-155
Image1870,0,5.762939453125,171.816057930162,13.1078624470263,0.064341330687787,2.7760041807321,8.07095778360393,33.024871024871,0.220759475904079,0.048734746201444,0.568140186644136,2.51466851466851,0.948875080742565,7.45834073119875E-155
Image1871,0,6.75747680664063,194.312848358886,13.9396143547405,0.071050927559123,2.56977620036482,6.97372379367984,31.3972798854689,0.23297954789306,0.054279469736455,0.572990851451138,2.50536864710093,0.95404548424836,7.45834073119875E-155
Image1872,0,5.20822143554688,156.620118068095,12.5147959658995,0.062252700779187,2.90542628673863,8.82848444085018,33.2434299191375,0.217047639177618,0.047109677672578,0.551552149730826,2.63510781671159,0.946395707331328,7.45834073119875E-155
Image1873,0,5.53282165527344,215.954284340305,14.6953830960715,0.193122931547992,3.04534611860464,9.6802759561337,46.2106762633078,0.398087660179677,0.15847378518733,0.683120602407485,2.11695906432749,0.960970111953995,7.45834073119875E-155
Image1874,1,8.83395385742188,660.168846675705,25.6937511211521,0.034988614146432,4.06771880378304,18.8002454386901,72.3480538153436,0.161347202873434,0.026032919875081,0.465954360863242,3.86433192975249,0.980986125799886,7.45834073119875E-155
Image1875,0,6.98721313476563,213.082020616267,14.5973292288784,0.08007693492358,2.47477079938557,6.32083693922163,31.3090552559703,0.246696697913257,0.060859260761305,0.644952756701709,1.80292737586666,0.955071384612125,7.45834073119875E-155
Image1876,0,4.60722351074219,153.879371867523,12.4048124478979,0.088285620049524,3.02948389672242,9.33978824465329,39.3080694586313,0.259713576870421,0.067451142010828,0.640121012030203,1.99775280898876,0.942467509670927,7.45834073119875E-155
Image1877,1,3.505859375,287.654335717321,16.9603754592085,0.004911405995817,5.57365106794591,33.6688537857382,74.4304054054054,0.058765821269273,0.003453421749452,0.370345703343608,4.29662162162162,0.962191222793362,7.45834073119875E-155
Image1878,0,8.45449829101563,248.846773139915,15.7748779120447,0.067701433438464,2.28865573702729,5.49109597583902,29.1583516752262,0.22591925795892,0.051039511116709,0.626773193705359,1.84751773049645,0.958372321219494,7.45834073119875E-155
Image1879,0,6.3663330078125,199.164860801824,14.1125781061372,0.085002241913884,2.59283190619352,6.91255842365907,34.1602059357965,0.25448992631551,0.064765122596074,0.641155435744068,1.89869775893398,0.951430784697127,7.45834073119875E-155
Image1880,0,3.90458679199219,133.533911237418,11.5556873978755,0.096667719375693,3.27488190098859,10.8820693343501,42.6585565563224,0.272813044104305,0.074426957033457,0.640426303650509,2.07533044800561,0.938361267499453,7.45834073119875E-155
Image1881,0,10.4551391601563,692.91122488824,26.3232069643545,0.156710394409671,2.93017986422407,8.95104029489548,125.73972500929,0.356037462427443,0.126762674651773,0.585183336341344,3.69751021924935,0.96379097876937,7.45834073119875E-155
Image1882,0,6.66029357910156,518.06633777097,22.7610706639861,0.096308973684997,3.94488888449522,16.2303287639964,117.7328,0.274649708214341,0.075432462222223,0.479407620408509,4.95786666666667,0.96852318540562,7.45834073119875E-155
Image1883,0,12.4385681152344,777.308087838782,27.8802454766593,0.11615921745406,2.66238283187643,7.4187805517994,134.658401084011,0.303191518588596,0.091925096944059,0.565062845775589,3.84241192411924,0.958415361189847,7.45834073119875E-155
Image1884,1,17.5328216552734,1064.01281517613,32.6192092972243,0.062882033276729,2.47134540756464,6.76059183736251,112.448229190165,0.219288570843559,0.048087477302611,0.498748212146623,4.09959395443266,0.966987951381755,7.45834073119875E-155
Image1885,1,16.5461578369141,1165.57388185404,34.1405020738424,0.006858413598394,2.71067077033147,7.85187823940687,99.955503875969,0.069616848669361,0.004846505618653,0.419440410985995,4.46325581395349,0.964812047238016,7.45834073119875E-155
Image1886,0,10.8330688476563,771.444226599313,27.7748848170305,0.07694738278423,3.0179032000762,9.41776004107343,88.1366223908918,0.243557603949722,0.05932030644173,0.507952435647481,4.21107797957893,0.974442273621307,7.45834073119875E-155
Image1887,0,4.72273254394531,349.405910168786,18.6924024718276,0.118677557438181,4.54709237036582,21.7770236101783,115.173098843837,0.306953308134175,0.094220333374514,0.500066933323326,4.79498453020681,0.964929925358027,7.45834073119875E-155
Image1888,0,11.3569030761719,543.52460243949,23.3136141007672,0.109094140080092,2.63021546946992,7.51459016085032,50.8410071942446,0.293365929537866,0.086063568613616,0.55162642623563,3.31613566289825,0.977025094857015,7.45834073119875E-155
Image1889,0,15.1293792724609,665.715666307711,25.8014663596415,0.116037971302253,2.11243837691916,4.87404131460571,48.1522007042254,0.302737868860261,0.091650217242053,0.598354328066665,2.84533450704225,0.97822642074838,7.45834073119875E-155
Image1890,1,5.52015686035156,417.465295070429,20.4319674791839,0.005211594043007,4.08332188734249,17.1712493256721,29.6929450757576,0.060213144694419,0.003625622793991,0.436550231734991,2.93158143939394,0.927083761929523,7.45834073119875E-155
Image1891,0,9.90281677246094,519.361258113396,22.7894988561266,0.11607467128668,2.97154486350562,9.76525870329009,61.5355305557126,0.30323445582138,0.091951135197288,0.566594152294981,3.46509129967777,0.974486645355921,7.45834073119875E-155
Image1892,0,12.6771697998047,586.804267597956,24.2240431719801,0.099611266217017,2.40017856719226,6.15472684529078,51.4298047276465,0.279332794248086,0.078026809942444,0.568187767363288,3.21181911613566,0.976058748376609,7.45834073119875E-155
Image1893,0,18.6736602783203,742.854165956403,27.2553511435168,0.077970790037295,1.8986197228863,4.11391718428749,48.0078852172499,0.244877958000907,0.059965214314694,0.567774471162657,2.95638743242694,0.976258021578356,7.45834073119875E-155
Image1894,0,14.2804107666016,776.921390855932,27.8733096502,0.093812639897686,2.47340803876129,6.55611692493832,81.2801492139622,0.270810359141016,0.073338250618086,0.515348987551074,4.41087130295763,0.971875637006627,7.45834073119875E-155
Image1895,0,15.2520904541016,813.468710599407,28.5213728736786,0.068234602077218,2.37029197531241,5.965407047831,81.9919203099059,0.228833871229064,0.05236494062168,0.491508181411716,4.42778085224128,0.96948528290816,7.45834073119875E-155
Image1896,0,17.1918640136719,849.575079353536,29.1474712342861,0.056945460381934,2.23196836395063,5.39663786145628,114.429186228482,0.208097608675166,0.043304614736323,0.474304133518473,5.14622456964006,0.955432786331455,7.45834073119875E-155
Image1897,0,17.8187255859375,831.593164760649,28.8373571042953,0.028590555862831,2.15430399529727,4.91828205960612,94.0343621399177,0.14513227752109,0.021063377978459,0.453799932004103,4.68117283950617,0.953719056684193,7.45834073119875E-155
Image1898,0,16.8074645996094,794.152530630021,28.1807120319913,0.030948848189863,2.1906392335684,5.04872146405646,86.3082912457912,0.151105101671544,0.022832751751168,0.474825129581459,4.33406986531987,0.958637858077636,7.45834073119875E-155
Image1899,0,6.89804077148438,369.214134737275,19.2149456084912,0.086190611550812,3.26907476694763,11.0492505681892,85.3455517373043,0.258699950267795,0.06692566426856,0.510755308420138,4.5336006109202,0.95710551673339,7.45834073119875E-155
Image1900,0,15.1798095703125,811.145021966669,28.4806078229849,0.075555164858684,2.36879670505689,5.96863348337883,80.306191410508,0.241456517365889,0.058301249778464,0.502857837382327,4.34924787442773,0.970723228162956,7.45834073119875E-155
Image1901,0,15.8279113769531,834.196905452125,28.8824670942793,0.085701351459882,2.3344232616079,5.90486852244177,93.4765809729838,0.25812544136358,0.066628743479143,0.502528554541434,4.61538461538462,0.967240509689397,7.45834073119875E-155
Image1902,0,16.1376190185547,767.585058771233,27.7053254586773,0.030899430128416,2.23246706597155,5.22897069211923,92.0723856296376,0.150938909619445,0.022782554437107,0.486216256986386,4.32658944109326,0.956477603469446,7.45834073119875E-155
Image1903,0,17.6045837402344,855.622713726581,29.2510292763619,0.040104498578378,2.22729051749585,5.38362756356351,100.993006993007,0.173217129659338,0.03000417400742,0.448411871340173,5.02721738692962,0.957333079474115,7.45834073119875E-155
Image1904,0,17.5777587890625,812.999632658654,28.513148417154,0.029550072144965,2.1491406485937,4.88836534120525,89.8400414400414,0.147623195354232,0.021792607806594,0.448797016027913,4.62574462574463,0.954428136055523,7.45834073119875E-155
Image1905,0,5.43270874023438,292.54352953832,17.1039039268326,0.086691396522075,3.68287416026731,14.0608146929781,85.514401440144,0.259550666227477,0.067366548339127,0.501297341167475,4.70634563456346,0.955359646418801,7.45834073119875E-155
Image1906,0,10.1358642578125,551.055210173372,23.4745651753844,0.181609191417187,2.77339444362219,8.16749364974091,75.5740576365465,0.385555770410004,0.148653252096452,0.598916383173683,3.36410438487484,0.970599322001184,7.45834073119875E-155
Image1907,0,14.1275177001953,668.401120029185,25.8534547020159,0.101137637436616,2.2788524415604,5.60384107274291,88.5563086548488,0.281671059711917,0.079338585879234,0.537175406710554,3.84285714285714,0.960343350157372,7.45834073119875E-155
Image1908,0,15.5128021240234,662.801790657624,25.7449371849617,0.10703323808893,2.11456760769865,4.97329015256413,72.2494004796163,0.290311170398071,0.084280575657898,0.534420729645378,3.75219824140687,0.965563359590095,7.45834073119875E-155
Image1909,0,18.498291015625,698.996244084729,26.4385371018279,0.060086754474138,1.88640223995624,3.9577732012353,66.1298174442191,0.213725211292568,0.045678465942053,0.503506240450388,3.63860716700473,0.961639590080334,7.45834073119875E-155
Image1910,1,6.01884460449219,993.589888095826,31.5212608900061,0.001622421196365,5.84087189747723,35.4632712219988,117.355737704918,0.03355904278022,0.001126209352325,0.258477822780034,6.70081967213115,0.98016648523013,7.45834073119875E-155
Image1911,1,8.6590576171875,1281.52471994032,35.7983899070939,0.001712192271864,4.79011339913641,24.011637423123,177.069286974049,0.034508774018332,0.001190855484248,0.291698233931533,7.39581758629378,0.974202321010323,7.45834073119875E-155
Image1912,0,11.5926055908203,578.373139976231,24.0493895967492,0.12433757468975,2.5632942106916,7.03952600279824,72.2079728583546,0.314552888353683,0.098943519571645,0.552155000228004,3.60633305060786,0.968833223179457,7.45834073119875E-155
Image1913,0,14.27783203125,667.246727481819,25.8311193617663,0.10301138152306,2.26314736640417,5.56099644098506,82.4861472524109,0.284426714041348,0.080898555660359,0.539283739867753,3.72621052094495,0.962837227622174,7.45834073119875E-155
Image1914,0,16.0392608642578,661.865117532505,25.7267393490218,0.100110990693588,2.05912998172679,4.7412596688188,73.0980647400851,0.280147842069532,0.078482813416216,0.52710274849361,3.80039920159681,0.963661797349431,7.45834073119875E-155
Image1915,0,18.4805297851563,718.947611275524,26.8131984529173,0.073709084985216,1.89807260159534,4.06256925014633,71.4629124286777,0.23811678450535,0.056699603063168,0.512441153239483,3.68122054080873,0.962283636358032,7.45834073119875E-155
Image1916,0,18.5790405273438,705.600082321859,26.5631338949654,0.049609667599453,1.90394227511438,3.9958307222385,72.0565658331876,0.193233049775942,0.037339011525712,0.495506587689197,3.71690855044588,0.955978662352896,7.45834073119875E-155
Image1917,1,7.97352600097656,1254.01336555304,35.4120511345084,0.00155522059256,5.12015735379231,27.4679029685011,111.541373239437,0.032855989167235,0.001079516024157,0.289800798349808,6.30428403755869,0.983384990634239,7.45834073119875E-155
Image1918,1,8.08425903320313,1084.03179865535,32.9246381704545,0.001715892682822,4.7474643847209,23.8434345256392,205.909382716049,0.034597870606594,0.001197012650511,0.270984105244059,8.08913580246914,0.962115564294227,7.45834073119875E-155
Image1919,1,6.39324951171875,371.652967581934,19.2783030265097,0.005038960627865,3.89920181258116,16.8889324171144,33.959374102785,0.05924902734235,0.003510447241015,0.440031894090183,2.97861039333908,0.973590850236648,7.45834073119875E-155
Image1920,0,11.8828887939453,558.392468446765,23.6303294189219,0.116130986107,2.41460101017915,6.17013226560437,75.4253887475261,0.303045270281095,0.091836435839742,0.558531476487395,3.61277919140515,0.963543590157332,7.45834073119875E-155
Image1921,1,6.18051147460938,576.496364347227,24.0103386970536,0.005040295092428,4.92263939477347,27.4376560448034,104.790191897655,0.059546135053029,0.003545742199754,0.345956214557311,5.6592750533049,0.970938214205086,7.45834073119875E-155
Image1922,1,7.17619323730469,927.428271041077,30.4537070164057,0.003962236460774,4.94830231789913,25.8660482616084,142.379480519481,0.052695595372203,0.002776825771631,0.344799334136772,6.77532467532468,0.974179048938246,7.45834073119875E-155
Image1923,1,19.2863464355469,1384.38013718956,37.2072592001824,0.011315476402175,3.08478545081544,11.1173231449921,91.5785161001216,0.089914407130781,0.00808460060968,0.409334350518937,4.67716535433071,0.977439640593155,7.45834073119875E-155
Image1924,1,8.01002502441406,1064.07705772313,32.6201940172516,0.011139519999284,4.62831186273971,22.3980670206507,207.912106135987,0.08954377731034,0.008018088055004,0.33608233644934,6.91613361762616,0.966513875651106,7.45834073119875E-155
Image1925,1,6.4100341796875,884.2150881499,29.7357543733113,0.026904081553985,5.13039507608839,27.2920055524802,289.420218894009,0.140925803546273,0.019860082105163,0.390481699244676,6.67425115207373,0.960961618939504,7.45834073119875E-155
Image1926,1,4.2637939453125,552.166251146624,23.4982180419415,0.028224819850178,6.20748227764224,40.7159754060879,362.331698113208,0.144467448640256,0.020870843716625,0.375527244234059,8.40566037735849,0.948159342914636,7.45834073119875E-155
Image1927,1,1.51898193359375,196.68649189669,14.0244961369987,0.021304649416,10.2346749339459,111.245788644045,664.273015873016,0.124596153432309,0.015524201450127,0.351063031262784,11.9153439153439,0.892793118111035,7.45834073119875E-155
Image1928,0,12.9932098388672,611.161990386559,24.7216906862488,0.116028717685214,2.31867586222802,5.71442831594514,73.2117270788912,0.302873004816336,0.091732057046477,0.560385377859514,3.51918976545842,0.966238434031791,7.45834073119875E-155
Image1929,1,5.28414916992188,666.709928734983,25.8207267274758,0.002248984986136,5.63948511013003,33.8462690465789,121.157931273863,0.039550559614445,0.001564246765816,0.290371095759687,6.86220062478306,0.972778900018317,7.45834073119875E-155
Image1930,1,8.92756652832031,1148.94377845776,33.8960732011506,0.012867079598909,4.38463146174256,20.1402386887095,197.416,0.096410583741943,0.009295000657462,0.349651771930069,7.21087179487179,0.969338392816469,7.45834073119875E-155
Image1931,1,7.58439636230469,1000.28239538967,31.6272413496604,0.004864269116558,4.8394831401102,24.6135714112955,139.700501253133,0.058499966593316,0.003422246091419,0.342864014790419,6.5390977443609,0.97619299968789,7.45834073119875E-155
Image1932,1,7.16281127929688,968.157756346753,31.1152335094364,0.012816548549238,4.86401509207518,24.701013830566,216.451821862348,0.096188099114826,0.009252150411324,0.357128116845578,6.56842105263158,0.964192314395861,7.45834073119875E-155
Image1933,1,3.32009887695312,437.633568118929,20.9196933084338,0.026904167893293,7.01508313276431,51.7731169954191,350.635416666667,0.140772551086694,0.019816911139456,0.386373512660562,8.53819444444444,0.949106112890305,7.45834073119875E-155
Image1934,1,0.74969482421875,101.841108028915,10.0916355477651,0.008181376966921,14.8150597633488,232.38866912914,516.8125,0.075663729752108,0.005725,0.324366169656793,12.5975,0.896535442495813,7.45834073119875E-155
Image1935,0,7.57926940917969,444.141126598604,21.0746560256296,0.187569901640587,3.2678240418518,11.1646442379886,67.2882718304713,0.392234200234951,0.153847667833952,0.635913191615212,2.98034344172452,0.974155544199634,7.45834073119875E-155
Image1936,0,10.4523315429688,532.721420444034,23.0807586626617,0.127689086372473,2.74034513483467,7.989442994907,52.5227378731343,0.319047366508232,0.101791222075838,0.570222836156015,3.09141791044776,0.977463042623535,7.45834073119875E-155
Image1937,0,8.53253173828125,493.070943989587,22.205200832003,0.175871719800556,3.10057205248224,10.0873922843526,69.7258245753189,0.378826322271546,0.143509382445785,0.621737454736028,3.10714521779364,0.973730053898034,7.45834073119875E-155
Image1938,0,11.3047943115234,560.384452812708,23.6724407869723,0.124470728174251,2.57519470187142,7.06242287643973,53.0162284421826,0.314689686147157,0.099029598567396,0.566677550943024,3.10296861747243,0.976748247487033,7.45834073119875E-155
Image1939,0,15.9901885986328,691.697045264533,26.3001339400493,0.0851344271955,2.1684232332781,5.22435569833901,86.8758292989062,0.257171818696729,0.066137344331783,0.518276082121989,4.07208176438946,0.959404480997371,7.45834073119875E-155
Image1940,1,6.91801452636719,641.427546241595,25.3264199254769,0.002220278770689,4.22606139446373,18.7548547863926,206.298510638298,0.039274486469722,0.00154248528746,0.332854792119909,6.77340425531915,0.9053462543649,7.45834073119875E-155
Image1941,0,14.4876251220703,1003.34042836951,31.6755493775484,0.065291574562738,2.61635951908619,7.09283274715084,265.637504614249,0.223144617045129,0.049793520116217,0.540459292999637,5.57947582133629,0.924542295553838,7.45834073119875E-155
Image1942,0,7.18960571289063,515.75332923353,22.7102031966588,0.067093310440545,3.68756496428955,14.2450544008104,270.626508992363,0.226810169901442,0.051442853170721,0.53104277121501,6.39788125153979,0.914202765304864,7.45834073119875E-155
Image1943,1,18.8428344726562,1360.93623843067,36.8908693097719,0.012427293246073,2.51333236902392,6.58304539953128,220.927390105905,0.094329205815034,0.008897999069695,0.436139636097703,5.62868127085449,0.926485303700195,7.45834073119875E-155
Image1944,1,1.62493896484375,206.896154533191,14.3838852377649,0.002107389852841,9.42454619160216,91.6923906910707,279.105263157895,0.038249369417001,0.001463014260798,0.216747064796025,9.49122807017544,0.901226165656737,7.45834073119875E-155
Image1945,0,4.73271179199219,316.221323842043,17.7826129644111,0.105591078719909,4.46689162155771,21.4327028062345,240.100632547441,0.288390238219857,0.083168929500506,0.559095194347957,5.8205865439908,0.913659758441902,7.45834073119875E-155
Image1946,1,7.72671508789063,688.007988290112,26.2299063721187,0.005697911826794,3.98814485305352,16.6482414208308,149.288376068376,0.063591007247806,0.004043816202791,0.3124257198132,6.37316239316239,0.953735200986207,7.45834073119875E-155
Image1947,1,13.7846069335938,1053.00450459826,32.4500308874778,0.004325040645803,2.88405810667053,8.63722399290874,111.997442455243,0.055101030125656,0.003036123520908,0.352521682654333,5.04869565217391,0.941378177542768,7.45834073119875E-155
Image1948,1,7.50239562988281,610.498868583686,24.7082753057288,0.106365723324209,3.92420402976324,16.6456362907151,183.064729990357,0.28952851978116,0.08382676376667,0.513679106223422,5.25421890067502,0.95741287142092,7.45834073119875E-155
Image1949,1,6.79981994628906,631.648083279676,25.1326099575766,0.001013822341187,4.47442154763456,21.4648183738535,211.924751718869,0.02651983211882,0.00070330149561,0.295476065009532,7.28762414056532,0.94347958897644,7.45834073119875E-155
Image1950,1,1.4796142578125,157.346647061365,12.5437891827535,0.004977539535622,8.7126088633381,76.8616545720365,31.4236111111111,0.058857324699496,0.003464184670782,0.362522279144848,3.55324074074074,0.899705498203454,7.45834073119875E-155
Image1951,0,12.4223327636719,694.333456773454,26.3502079075945,0.08484376490699,2.51841452441153,6.56393872013129,101.031538355598,0.256136965682498,0.065606145189037,0.557596499202119,3.64068310150117,0.95885331306571,7.45834073119875E-155
Image1952,1,11.2020416259766,880.86752829199,29.6794125327977,0.013605472544459,3.28730928361257,11.684276301548,151.112084456424,0.099092028278352,0.009819230068318,0.393406053438125,5.77740341419587,0.94784264317981,7.45834073119875E-155
Image1953,0,11.3014221191406,650.662614053128,25.5080891885913,0.080929513510413,2.65535531257121,7.28566260672652,132.859847328244,0.24985865708999,0.062429348522814,0.543322673182676,4.14381679389313,0.944983782469268,7.45834073119875E-155
Image1954,0,6.49847412109375,415.031081265325,20.3723116328345,0.077590282712426,3.51478392776505,12.6578145478909,166.015687283014,0.244458192320347,0.059759807792532,0.543304567145564,4.7030988813167,0.928901807102852,7.45834073119875E-155
Image1955,1,13.380859375,1063.05675959255,32.6045512098013,0.010135173237504,3.15250580345277,10.8268015035149,174.16224914805,0.085304134107688,0.007276795295862,0.353030100676872,6.28644452858766,0.951729974633471,7.45834073119875E-155
